Time of Day,Process Name,PID,Operation,Path,Result,Detail
10:09:40.8473482 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtDelaySpinCountThreshold,NAME NOT FOUND,Length: 80
10:09:40.8473589 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtDelayBaseYield,NAME NOT FOUND,Length: 80
10:09:40.8473696 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtFactorYield,NAME NOT FOUND,Length: 80
10:09:40.8473799 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtDelayMaxYield,NAME NOT FOUND,Length: 80
10:09:40.8473920 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,
10:09:40.8480362 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Program Files (x86)\HelpWire\Client\helpwire.exe,SUCCESS,Name: \Program Files (x86)\HelpWire\Client\helpwire.exe
10:09:40.8485326 PM,helpwire.exe,11772,RegOpenKey,HKCU,SUCCESS,Desired Access: Read
10:09:40.8486092 PM,helpwire.exe,11772,RegCloseKey,HKCU,SUCCESS,
10:09:40.8486474 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,Desired Access: Read
10:09:40.8486695 PM,helpwire.exe,11772,RegSetInfoKey,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8487095 PM,helpwire.exe,11772,RegQueryValue,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows\DragMinDist,NAME NOT FOUND,Length: 16
10:09:40.8487256 PM,helpwire.exe,11772,RegCloseKey,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,
10:09:40.8487518 PM,helpwire.exe,11772,RegOpenKey,HKCU,SUCCESS,Desired Access: Read
10:09:40.8487684 PM,helpwire.exe,11772,RegCloseKey,HKCU,SUCCESS,
10:09:40.8487856 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,Desired Access: Read
10:09:40.8488008 PM,helpwire.exe,11772,RegSetInfoKey,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8488114 PM,helpwire.exe,11772,RegQueryValue,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows\DragDelay,NAME NOT FOUND,Length: 16
10:09:40.8488231 PM,helpwire.exe,11772,RegCloseKey,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,
10:09:40.8492363 PM,helpwire.exe,11772,RegOpenKey,HKCU,SUCCESS,Desired Access: Read
10:09:40.8492718 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8492875 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,Query: Name
10:09:40.8493135 PM,helpwire.exe,11772,RegOpenKey,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Themes\Personalize,SUCCESS,Desired Access: Query Value
10:09:40.8493379 PM,helpwire.exe,11772,RegSetInfoKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Themes\Personalize,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8493541 PM,helpwire.exe,11772,RegQueryValue,HKCU\Software\Microsoft\Windows\CurrentVersion\Themes\Personalize\AppsUseLightTheme,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
10:09:40.8493733 PM,helpwire.exe,11772,RegCloseKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Themes\Personalize,SUCCESS,
10:09:40.8493936 PM,helpwire.exe,11772,RegCloseKey,HKCU,SUCCESS,
10:09:40.8511335 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8511471 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8511689 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters,REPARSE,Desired Access: All Access
10:09:40.8511934 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters,SUCCESS,Desired Access: All Access
10:09:40.8512145 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8512286 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\WinSock_Registry_Version,BUFFER OVERFLOW,Length: 16
10:09:40.8512429 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\WinSock_Registry_Version,SUCCESS,"Type: REG_SZ, Length: 8, Data: 2.0"
10:09:40.8512637 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8512758 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AppId_Catalog,SUCCESS,Desired Access: Read
10:09:40.8513220 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AppId_Catalog,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8513334 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AppId_Catalog\2B88276C-381B90CC,NAME NOT FOUND,Desired Access: Read
10:09:40.8513507 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AppId_Catalog,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8513634 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AppId_Catalog\2B88276C,NAME NOT FOUND,Desired Access: Read
10:09:40.8513796 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AppId_Catalog,SUCCESS,
10:09:40.8513965 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Callout,BUFFER OVERFLOW,Length: 12
10:09:40.8514156 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Callout,SUCCESS,"Type: REG_EXPAND_SZ, Length: 70, Data: %SystemRoot%\System32\fwpuclnt.dll"
10:09:40.8514409 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8514548 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
10:09:40.8514757 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Serial_Access_Num,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 11"
10:09:40.8515360 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Serial_Access_Num,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 11"
10:09:40.8515633 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8515762 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\0000000B,NAME NOT FOUND,Desired Access: Read
10:09:40.8515933 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Next_Catalog_Entry_ID,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1015"
10:09:40.8516095 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Num_Catalog_Entries,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 14"
10:09:40.8516277 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8516410 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
10:09:40.8517652 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8517796 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000001,SUCCESS,Desired Access: Read
10:09:40.8518038 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000001\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8518192 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000001\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8518363 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000001,SUCCESS,
10:09:40.8518576 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8518708 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000002,SUCCESS,Desired Access: Read
10:09:40.8518961 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000002\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8519259 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000002\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8519558 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000002,SUCCESS,
10:09:40.8519827 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8519987 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000003,SUCCESS,Desired Access: Read
10:09:40.8520228 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000003\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8520363 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000003\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8520537 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000003,SUCCESS,
10:09:40.8520762 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8520901 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000004,SUCCESS,Desired Access: Read
10:09:40.8521129 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000004\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8521262 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000004\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8521430 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000004,SUCCESS,
10:09:40.8521648 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8521783 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000005,SUCCESS,Desired Access: Read
10:09:40.8522021 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000005\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8522225 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000005\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8522412 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000005,SUCCESS,
10:09:40.8522620 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8522775 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000006,SUCCESS,Desired Access: Read
10:09:40.8522997 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000006\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8523142 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000006\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8523440 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000006,SUCCESS,
10:09:40.8523688 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8523815 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000007,SUCCESS,Desired Access: Read
10:09:40.8524022 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000007\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8524156 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000007\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8524316 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000007,SUCCESS,
10:09:40.8524511 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8524637 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000008,SUCCESS,Desired Access: Read
10:09:40.8524833 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000008\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8525005 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000008\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8525157 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000008,SUCCESS,
10:09:40.8525345 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8525485 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000009,SUCCESS,Desired Access: Read
10:09:40.8525707 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000009\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8525842 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000009\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8526015 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000009,SUCCESS,
10:09:40.8526242 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8526381 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000010,SUCCESS,Desired Access: Read
10:09:40.8526587 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000010\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8526726 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000010\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8526896 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000010,SUCCESS,
10:09:40.8527104 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8527240 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000011,SUCCESS,Desired Access: Read
10:09:40.8527453 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000011\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8527586 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000011\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8527749 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000011,SUCCESS,
10:09:40.8528091 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8528216 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000012,SUCCESS,Desired Access: Read
10:09:40.8528417 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000012\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8528615 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000012\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8528795 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000012,SUCCESS,
10:09:40.8529020 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8529153 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000013,SUCCESS,Desired Access: Read
10:09:40.8529534 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000013\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8529760 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000013\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8530022 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000013,SUCCESS,
10:09:40.8530381 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8530542 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000014,SUCCESS,Desired Access: Read
10:09:40.8530794 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000014\PackedCatalogItem,BUFFER OVERFLOW,Length: 144
10:09:40.8530945 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000014\PackedCatalogItem,SUCCESS,"Type: REG_BINARY, Length: 888, Data: 25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73"
10:09:40.8531108 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries\000000000014,SUCCESS,
10:09:40.8531235 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,SUCCESS,
10:09:40.8531666 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8531803 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
10:09:40.8532000 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Serial_Access_Num,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 18"
10:09:40.8532382 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Serial_Access_Num,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 18"
10:09:40.8532606 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8532748 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\00000012,NAME NOT FOUND,Desired Access: Read
10:09:40.8532907 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Num_Catalog_Entries,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 5"
10:09:40.8533243 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8533464 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
10:09:40.8533794 PM,helpwire.exe,11772,RegQueryKey,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
